1.387460000000000036e+03,1.366500000000000000e+03,1.369980000000000018e+03,1.368839999999999918e+03,1.382339999999999918e+03,1.389059999999999945e+03,1.382019999999999982e+03,1.387000000000000000e+03,1.383660000000000082e+03
1.283000000000000000e+03,1.289440000000000055e+03,1.288559999999999945e+03,1.272839999999999918e+03,1.278640000000000100e+03,1.293420000000000073e+03,1.277940000000000055e+03,1.279559999999999945e+03,1.289319999999999936e+03
1.198539999999999964e+03,1.189579999999999927e+03,1.180779999999999973e+03,1.193400000000000091e+03,1.191960000000000036e+03,1.196039999999999964e+03,1.188619999999999891e+03,1.188059999999999945e+03,1.194519999999999982e+03
1.102759999999999991e+03,1.090119999999999891e+03,1.093019999999999982e+03,1.090480000000000018e+03,1.082160000000000082e+03,1.103660000000000082e+03,1.086019999999999982e+03,1.101640000000000100e+03,1.091019999999999982e+03
1.016179999999999950e+03,9.976200000000000045e+02,9.939400000000000546e+02,9.966599999999999682e+02,9.929199999999999591e+02,1.007220000000000027e+03,9.995000000000000000e+02,9.967000000000000455e+02,9.937799999999999727e+02
9.158999999999999773e+02,8.984199999999999591e+02,9.075399999999999636e+02,9.083600000000000136e+02,9.016599999999999682e+02,9.076599999999999682e+02,9.078400000000000318e+02,9.041200000000000045e+02,8.980599999999999454e+02
8.330399999999999636e+02,8.045199999999999818e+02,8.102799999999999727e+02,7.939199999999999591e+02,8.064199999999999591e+02,8.038400000000000318e+02,7.943600000000000136e+02,8.028799999999999955e+02,8.072599999999999909e+02
7.346000000000000227e+02,7.123200000000000500e+02,7.153200000000000500e+02,7.155199999999999818e+02,7.026399999999999864e+02,7.094400000000000546e+02,7.131200000000000045e+02,7.175399999999999636e+02,7.049199999999999591e+02
6.584400000000000546e+02,6.137799999999999727e+02,6.276799999999999500e+02,6.114199999999999591e+02,6.120399999999999636e+02,6.051000000000000227e+02,6.123799999999999955e+02,6.187000000000000455e+02,6.078600000000000136e+02
5.729199999999999591e+02,5.293799999999999955e+02,5.201399999999999864e+02,5.272400000000000091e+02,5.059399999999999977e+02,5.141000000000000227e+02,5.152599999999999909e+02,5.108600000000000136e+02,5.176799999999999500e+02
4.940600000000000023e+02,4.299800000000000182e+02,4.343000000000000114e+02,4.335000000000000000e+02,4.414800000000000182e+02,4.369399999999999977e+02,4.240000000000000000e+02,4.356600000000000250e+02,4.261399999999999864e+02
4.896399999999999864e+02,3.460000000000000000e+02,3.436200000000000045e+02,3.459200000000000159e+02,3.471800000000000068e+02,3.451200000000000045e+02,3.376000000000000227e+02,3.402799999999999727e+02,3.552799999999999727e+02
4.801399999999999864e+02,2.771600000000000250e+02,2.571399999999999864e+02,2.782799999999999727e+02,2.578399999999999750e+02,2.543799999999999955e+02,2.720600000000000023e+02,2.608600000000000136e+02,2.713399999999999750e+02
4.966200000000000045e+02,2.200399999999999920e+02,1.973600000000000136e+02,1.920000000000000000e+02,2.017599999999999909e+02,1.959600000000000080e+02,1.905200000000000102e+02,1.898000000000000114e+02,1.926200000000000045e+02
4.855000000000000000e+02,1.720200000000000102e+02,1.445200000000000102e+02,1.370999999999999943e+02,1.409000000000000057e+02,1.420999999999999943e+02,1.291599999999999966e+02,1.387599999999999909e+02,1.416200000000000045e+02
4.949599999999999795e+02,1.330800000000000125e+02,9.873999999999999488e+01,9.542000000000000171e+01,9.806000000000000227e+01,1.060999999999999943e+02,8.900000000000000000e+01,8.859999999999999432e+01,9.357999999999999829e+01
4.851600000000000250e+02,1.010999999999999943e+02,7.065999999999999659e+01,6.885999999999999943e+01,6.239999999999999858e+01,7.062000000000000455e+01,6.614000000000000057e+01,5.985999999999999943e+01,6.170000000000000284e+01
4.833399999999999750e+02,8.662000000000000455e+01,4.370000000000000284e+01,3.902000000000000313e+01,3.689999999999999858e+01,4.225999999999999801e+01,3.943999999999999773e+01,4.188000000000000256e+01,4.264000000000000057e+01
4.926200000000000045e+02,6.971999999999999886e+01,3.032000000000000028e+01,2.553999999999999915e+01,2.442000000000000171e+01,2.603999999999999915e+01,2.753999999999999915e+01,2.746000000000000085e+01,2.669999999999999929e+01
