1.959000000000000000e+03,1.966000000000000000e+03,1.961599999999999909e+03,1.963500000000000000e+03,1.948700000000000045e+03,1.957500000000000000e+03,1.947599999999999909e+03,1.957400000000000091e+03,1.942500000000000000e+03
1.894200000000000045e+03,1.893299999999999955e+03,1.868200000000000045e+03,1.863599999999999909e+03,1.899299999999999955e+03,1.866000000000000000e+03,1.854299999999999955e+03,1.862000000000000000e+03,1.885500000000000000e+03
1.808599999999999909e+03,1.789700000000000045e+03,1.767900000000000091e+03,1.812599999999999909e+03,1.768599999999999909e+03,1.761599999999999909e+03,1.792900000000000091e+03,1.790000000000000000e+03,1.809900000000000091e+03
1.718700000000000045e+03,1.680099999999999909e+03,1.684799999999999955e+03,1.713599999999999909e+03,1.720000000000000000e+03,1.679200000000000045e+03,1.698400000000000091e+03,1.715400000000000091e+03,1.707200000000000045e+03
1.614599999999999909e+03,1.599099999999999909e+03,1.603099999999999909e+03,1.587000000000000000e+03,1.580299999999999955e+03,1.619700000000000045e+03,1.624400000000000091e+03,1.633599999999999909e+03,1.605900000000000091e+03
1.556099999999999909e+03,1.501799999999999955e+03,1.535500000000000000e+03,1.499700000000000045e+03,1.533200000000000045e+03,1.521299999999999955e+03,1.532400000000000091e+03,1.539400000000000091e+03,1.500799999999999955e+03
1.482000000000000000e+03,1.435000000000000000e+03,1.459000000000000000e+03,1.434099999999999909e+03,1.400799999999999955e+03,1.421299999999999955e+03,1.433200000000000045e+03,1.412200000000000045e+03,1.436799999999999955e+03
1.386400000000000091e+03,1.333700000000000045e+03,1.360900000000000091e+03,1.336400000000000091e+03,1.365400000000000091e+03,1.365500000000000000e+03,1.363200000000000045e+03,1.359200000000000045e+03,1.359400000000000091e+03
1.342099999999999909e+03,1.234900000000000091e+03,1.267099999999999909e+03,1.267200000000000045e+03,1.258200000000000045e+03,1.239700000000000045e+03,1.266500000000000000e+03,1.279099999999999909e+03,1.262599999999999909e+03
1.212799999999999955e+03,1.194000000000000000e+03,1.161299999999999955e+03,1.212799999999999955e+03,1.185400000000000091e+03,1.148400000000000091e+03,1.195799999999999955e+03,1.190799999999999955e+03,1.170000000000000000e+03
1.136799999999999955e+03,1.118500000000000000e+03,1.095700000000000045e+03,1.125000000000000000e+03,1.127500000000000000e+03,1.089900000000000091e+03,1.085900000000000091e+03,1.098500000000000000e+03,1.087900000000000091e+03
1.164099999999999909e+03,1.024500000000000000e+03,1.050599999999999909e+03,1.020600000000000023e+03,1.000899999999999977e+03,1.020000000000000000e+03,1.011600000000000023e+03,1.045000000000000000e+03,9.906000000000000227e+02
1.149099999999999909e+03,1.003399999999999977e+03,9.703999999999999773e+02,9.646000000000000227e+02,9.605000000000000000e+02,9.747999999999999545e+02,9.292999999999999545e+02,9.587999999999999545e+02,9.757999999999999545e+02
1.145099999999999909e+03,9.342000000000000455e+02,8.835000000000000000e+02,9.352999999999999545e+02,9.225000000000000000e+02,8.912999999999999545e+02,9.107999999999999545e+02,8.918999999999999773e+02,9.268999999999999773e+02
1.138200000000000045e+03,8.867000000000000455e+02,8.961000000000000227e+02,8.577000000000000455e+02,8.747999999999999545e+02,8.987000000000000455e+02,8.768999999999999773e+02,8.842999999999999545e+02,8.813999999999999773e+02
1.159400000000000091e+03,8.806000000000000227e+02,8.433999999999999773e+02,8.543999999999999773e+02,8.247999999999999545e+02,8.326000000000000227e+02,8.302999999999999545e+02,8.187000000000000455e+02,8.287000000000000455e+02
1.128400000000000091e+03,8.408999999999999773e+02,8.035000000000000000e+02,8.172999999999999545e+02,8.125000000000000000e+02,7.892000000000000455e+02,8.057000000000000455e+02,8.007999999999999545e+02,7.938999999999999773e+02
1.153500000000000000e+03,8.617000000000000455e+02,7.987999999999999545e+02,7.777000000000000455e+02,7.670000000000000000e+02,7.870000000000000000e+02,8.112999999999999545e+02,7.653999999999999773e+02,7.716000000000000227e+02
1.148799999999999955e+03,8.537999999999999545e+02,7.616000000000000227e+02,7.421000000000000227e+02,7.252000000000000455e+02,7.287000000000000455e+02,7.298999999999999773e+02,7.357999999999999545e+02,7.532999999999999545e+02
