1.973400000000000091e+03,1.939599999999999909e+03,1.977500000000000000e+03,1.940200000000000045e+03,1.959700000000000045e+03,1.932900000000000091e+03,1.983400000000000091e+03,1.954599999999999909e+03,1.959500000000000000e+03
1.874400000000000091e+03,1.865000000000000000e+03,1.869500000000000000e+03,1.889900000000000091e+03,1.857700000000000045e+03,1.879400000000000091e+03,1.878299999999999955e+03,1.872700000000000045e+03,1.864200000000000045e+03
1.764099999999999909e+03,1.797200000000000045e+03,1.787099999999999909e+03,1.773900000000000091e+03,1.801299999999999955e+03,1.801500000000000000e+03,1.781700000000000045e+03,1.782099999999999909e+03,1.767700000000000045e+03
1.714500000000000000e+03,1.681200000000000045e+03,1.700500000000000000e+03,1.689799999999999955e+03,1.695000000000000000e+03,1.708700000000000045e+03,1.715500000000000000e+03,1.707500000000000000e+03,1.687299999999999955e+03
1.653500000000000000e+03,1.592000000000000000e+03,1.607500000000000000e+03,1.607500000000000000e+03,1.608299999999999955e+03,1.605500000000000000e+03,1.617099999999999909e+03,1.640299999999999955e+03,1.607000000000000000e+03
1.551299999999999955e+03,1.512099999999999909e+03,1.508900000000000091e+03,1.558900000000000091e+03,1.519099999999999909e+03,1.531700000000000045e+03,1.522599999999999909e+03,1.544599999999999909e+03,1.514099999999999909e+03
1.449599999999999909e+03,1.438099999999999909e+03,1.419599999999999909e+03,1.440700000000000045e+03,1.427700000000000045e+03,1.419500000000000000e+03,1.451900000000000091e+03,1.434500000000000000e+03,1.387900000000000091e+03
1.373900000000000091e+03,1.329900000000000091e+03,1.328099999999999909e+03,1.335000000000000000e+03,1.351400000000000091e+03,1.373000000000000000e+03,1.377400000000000091e+03,1.366500000000000000e+03,1.336099999999999909e+03
1.323700000000000045e+03,1.259799999999999955e+03,1.291500000000000000e+03,1.289000000000000000e+03,1.254500000000000000e+03,1.279000000000000000e+03,1.276099999999999909e+03,1.266500000000000000e+03,1.262900000000000091e+03
1.237299999999999955e+03,1.199200000000000045e+03,1.181599999999999909e+03,1.191900000000000091e+03,1.192599999999999909e+03,1.159700000000000045e+03,1.195099999999999909e+03,1.175400000000000091e+03,1.178099999999999909e+03
1.136900000000000091e+03,1.099000000000000000e+03,1.081299999999999955e+03,1.105799999999999955e+03,1.121099999999999909e+03,1.103700000000000045e+03,1.088000000000000000e+03,1.104200000000000045e+03,1.119099999999999909e+03
1.108599999999999909e+03,1.049500000000000000e+03,1.021000000000000000e+03,1.016100000000000023e+03,9.960000000000000000e+02,1.019600000000000023e+03,1.042099999999999909e+03,9.992999999999999545e+02,1.010600000000000023e+03
1.176700000000000045e+03,1.017299999999999955e+03,9.173999999999999773e+02,9.382999999999999545e+02,9.648999999999999773e+02,9.311000000000000227e+02,9.797000000000000455e+02,9.618999999999999773e+02,9.477000000000000455e+02
1.146000000000000000e+03,9.512999999999999545e+02,9.211000000000000227e+02,9.337000000000000455e+02,9.211000000000000227e+02,8.992000000000000455e+02,9.010000000000000000e+02,9.070000000000000000e+02,9.151000000000000227e+02
1.204700000000000045e+03,9.141000000000000227e+02,8.862999999999999545e+02,8.625000000000000000e+02,8.682999999999999545e+02,8.587999999999999545e+02,8.778999999999999773e+02,8.437000000000000455e+02,8.582999999999999545e+02
1.131799999999999955e+03,8.812999999999999545e+02,8.316000000000000227e+02,8.400000000000000000e+02,8.137000000000000455e+02,8.225000000000000000e+02,8.363999999999999773e+02,8.270000000000000000e+02,8.321000000000000227e+02
1.169200000000000045e+03,8.753999999999999773e+02,8.197999999999999545e+02,8.037999999999999545e+02,8.078999999999999773e+02,8.213999999999999773e+02,7.862999999999999545e+02,7.925000000000000000e+02,7.862999999999999545e+02
1.168799999999999955e+03,8.456000000000000227e+02,8.073999999999999773e+02,7.847999999999999545e+02,7.851000000000000227e+02,7.552999999999999545e+02,7.645000000000000000e+02,7.816000000000000227e+02,7.956000000000000227e+02
1.190900000000000091e+03,8.355000000000000000e+02,7.732999999999999545e+02,7.541000000000000227e+02,7.530000000000000000e+02,7.507999999999999545e+02,7.691000000000000227e+02,7.433999999999999773e+02,7.420000000000000000e+02
