1.954700000000000045e+03,1.949599999999999909e+03,1.965900000000000091e+03,1.953200000000000045e+03,1.940799999999999955e+03,1.955299999999999955e+03,1.935000000000000000e+03,1.971200000000000045e+03,1.974099999999999909e+03
1.891799999999999955e+03,1.877099999999999909e+03,1.866799999999999955e+03,1.857599999999999909e+03,1.888400000000000091e+03,1.879599999999999909e+03,1.858099999999999909e+03,1.866599999999999909e+03,1.841400000000000091e+03
1.790799999999999955e+03,1.786500000000000000e+03,1.786500000000000000e+03,1.789200000000000045e+03,1.796400000000000091e+03,1.773700000000000045e+03,1.766799999999999955e+03,1.797299999999999955e+03,1.782400000000000091e+03
1.716500000000000000e+03,1.683799999999999955e+03,1.698000000000000000e+03,1.688900000000000091e+03,1.710299999999999955e+03,1.723900000000000091e+03,1.695799999999999955e+03,1.700099999999999909e+03,1.681400000000000091e+03
1.622099999999999909e+03,1.618900000000000091e+03,1.581700000000000045e+03,1.599700000000000045e+03,1.614900000000000091e+03,1.613799999999999955e+03,1.595900000000000091e+03,1.615599999999999909e+03,1.630400000000000091e+03
1.548400000000000091e+03,1.509400000000000091e+03,1.540299999999999955e+03,1.516700000000000045e+03,1.526400000000000091e+03,1.525799999999999955e+03,1.531400000000000091e+03,1.502299999999999955e+03,1.525599999999999909e+03
1.434400000000000091e+03,1.432500000000000000e+03,1.444200000000000045e+03,1.398200000000000045e+03,1.444099999999999909e+03,1.448400000000000091e+03,1.449000000000000000e+03,1.445200000000000045e+03,1.424500000000000000e+03
1.378200000000000045e+03,1.364799999999999955e+03,1.366299999999999955e+03,1.372299999999999955e+03,1.352000000000000000e+03,1.339000000000000000e+03,1.366099999999999909e+03,1.384000000000000000e+03,1.349599999999999909e+03
1.348400000000000091e+03,1.283599999999999909e+03,1.268900000000000091e+03,1.258400000000000091e+03,1.268700000000000045e+03,1.275299999999999955e+03,1.284299999999999955e+03,1.295500000000000000e+03,1.242400000000000091e+03
1.221200000000000045e+03,1.178900000000000091e+03,1.157299999999999955e+03,1.169400000000000091e+03,1.195599999999999909e+03,1.195799999999999955e+03,1.148799999999999955e+03,1.184500000000000000e+03,1.172200000000000045e+03
1.136799999999999955e+03,1.098299999999999955e+03,1.097700000000000045e+03,1.096200000000000045e+03,1.076299999999999955e+03,1.093299999999999955e+03,1.070599999999999909e+03,1.110700000000000045e+03,1.071500000000000000e+03
1.155299999999999955e+03,1.033000000000000000e+03,1.058299999999999955e+03,1.007200000000000045e+03,1.018799999999999955e+03,1.001500000000000000e+03,1.017000000000000000e+03,1.026200000000000045e+03,1.033099999999999909e+03
1.149000000000000000e+03,1.009100000000000023e+03,9.462999999999999545e+02,9.596000000000000227e+02,9.637999999999999545e+02,9.643999999999999773e+02,9.877999999999999545e+02,9.952000000000000455e+02,9.700000000000000000e+02
1.195599999999999909e+03,9.291000000000000227e+02,9.551000000000000227e+02,9.141000000000000227e+02,9.232999999999999545e+02,9.078999999999999773e+02,9.248999999999999773e+02,9.455000000000000000e+02,9.142999999999999545e+02
1.153799999999999955e+03,9.071000000000000227e+02,8.812999999999999545e+02,8.642999999999999545e+02,8.691000000000000227e+02,8.652000000000000455e+02,8.736000000000000227e+02,8.617999999999999545e+02,8.825000000000000000e+02
1.145900000000000091e+03,8.945000000000000000e+02,8.442000000000000455e+02,8.345000000000000000e+02,8.325000000000000000e+02,8.333999999999999773e+02,8.083999999999999773e+02,8.413999999999999773e+02,8.573999999999999773e+02
1.172400000000000091e+03,8.457999999999999545e+02,8.112000000000000455e+02,8.045000000000000000e+02,7.972000000000000455e+02,7.717999999999999545e+02,7.943999999999999773e+02,8.091000000000000227e+02,8.100000000000000000e+02
1.166900000000000091e+03,8.587999999999999545e+02,8.012000000000000455e+02,7.857000000000000455e+02,7.823999999999999773e+02,7.700000000000000000e+02,7.977000000000000455e+02,7.736000000000000227e+02,7.742999999999999545e+02
1.170099999999999909e+03,7.987000000000000455e+02,7.553999999999999773e+02,7.473999999999999773e+02,7.461000000000000227e+02,7.637000000000000455e+02,7.472000000000000455e+02,7.560000000000000000e+02,7.221000000000000227e+02
