1.964299999999999955e+03,1.943299999999999955e+03,1.983900000000000091e+03,1.973700000000000045e+03,1.940799999999999955e+03,1.930500000000000000e+03,1.974900000000000091e+03,1.968400000000000091e+03,1.951200000000000045e+03
1.893200000000000045e+03,1.863099999999999909e+03,1.882200000000000045e+03,1.900799999999999955e+03,1.849200000000000045e+03,1.856099999999999909e+03,1.870000000000000000e+03,1.872900000000000091e+03,1.844000000000000000e+03
1.793900000000000091e+03,1.768900000000000091e+03,1.766099999999999909e+03,1.795500000000000000e+03,1.755400000000000091e+03,1.776500000000000000e+03,1.762400000000000091e+03,1.786500000000000000e+03,1.782900000000000091e+03
1.729700000000000045e+03,1.696000000000000000e+03,1.699099999999999909e+03,1.688000000000000000e+03,1.696200000000000045e+03,1.700700000000000045e+03,1.697400000000000091e+03,1.707200000000000045e+03,1.720099999999999909e+03
1.621500000000000000e+03,1.613000000000000000e+03,1.615200000000000045e+03,1.620000000000000000e+03,1.618200000000000045e+03,1.636599999999999909e+03,1.598299999999999955e+03,1.630799999999999955e+03,1.612799999999999955e+03
1.524799999999999955e+03,1.527900000000000091e+03,1.536200000000000045e+03,1.537099999999999909e+03,1.527099999999999909e+03,1.520599999999999909e+03,1.564099999999999909e+03,1.491599999999999909e+03,1.549200000000000045e+03
1.441099999999999909e+03,1.429400000000000091e+03,1.437400000000000091e+03,1.456500000000000000e+03,1.421299999999999955e+03,1.435900000000000091e+03,1.405799999999999955e+03,1.449000000000000000e+03,1.434200000000000045e+03
1.382799999999999955e+03,1.347700000000000045e+03,1.356900000000000091e+03,1.350000000000000000e+03,1.342700000000000045e+03,1.387200000000000045e+03,1.336200000000000045e+03,1.369799999999999955e+03,1.336299999999999955e+03
1.288200000000000045e+03,1.288000000000000000e+03,1.271099999999999909e+03,1.262900000000000091e+03,1.257000000000000000e+03,1.252299999999999955e+03,1.252400000000000091e+03,1.246900000000000091e+03,1.254099999999999909e+03
1.224799999999999955e+03,1.162299999999999955e+03,1.175099999999999909e+03,1.181299999999999955e+03,1.177000000000000000e+03,1.194599999999999909e+03,1.198900000000000091e+03,1.170799999999999955e+03,1.163799999999999955e+03
1.164900000000000091e+03,1.107799999999999955e+03,1.111599999999999909e+03,1.081900000000000091e+03,1.103099999999999909e+03,1.088000000000000000e+03,1.114200000000000045e+03,1.061599999999999909e+03,1.096500000000000000e+03
1.149099999999999909e+03,1.038900000000000091e+03,1.007500000000000000e+03,1.032700000000000045e+03,1.026700000000000045e+03,1.046400000000000091e+03,1.008100000000000023e+03,1.020100000000000023e+03,1.006399999999999977e+03
1.137799999999999955e+03,9.810000000000000000e+02,9.782999999999999545e+02,9.605000000000000000e+02,9.627000000000000455e+02,9.698999999999999773e+02,9.638999999999999773e+02,9.641000000000000227e+02,9.537000000000000455e+02
1.118500000000000000e+03,9.337999999999999545e+02,9.028999999999999773e+02,8.882999999999999545e+02,9.122999999999999545e+02,8.972000000000000455e+02,9.256000000000000227e+02,9.141000000000000227e+02,9.087999999999999545e+02
1.151299999999999955e+03,9.031000000000000227e+02,8.512000000000000455e+02,8.866000000000000227e+02,8.733999999999999773e+02,8.713999999999999773e+02,8.541000000000000227e+02,8.788999999999999773e+02,8.630000000000000000e+02
1.169299999999999955e+03,8.725000000000000000e+02,8.341000000000000227e+02,8.447999999999999545e+02,8.553999999999999773e+02,8.135000000000000000e+02,8.288999999999999773e+02,8.310000000000000000e+02,8.355000000000000000e+02
1.156900000000000091e+03,8.636000000000000227e+02,8.257000000000000455e+02,8.108999999999999773e+02,7.920000000000000000e+02,7.797999999999999545e+02,7.733999999999999773e+02,8.027000000000000455e+02,7.875000000000000000e+02
1.162099999999999909e+03,8.337000000000000455e+02,8.007000000000000455e+02,7.472999999999999545e+02,7.643999999999999773e+02,7.835000000000000000e+02,7.930000000000000000e+02,7.790000000000000000e+02,7.625000000000000000e+02
1.163299999999999955e+03,8.462000000000000455e+02,7.962000000000000455e+02,7.560000000000000000e+02,7.400000000000000000e+02,7.632000000000000455e+02,7.606000000000000227e+02,7.560000000000000000e+02,7.518999999999999773e+02
