6.111799999999999500e+02,6.083550000000000182e+02,6.059700000000000273e+02,6.113099999999999454e+02,6.096649999999999636e+02,6.076499999999999773e+02,6.081799999999999500e+02,6.067799999999999727e+02,6.095750000000000455e+02
6.083550000000000182e+02,5.028149999999999977e+02,5.068349999999999795e+02,5.016600000000000250e+02,5.020199999999999818e+02,5.061050000000000182e+02,5.041449999999999818e+02,5.033799999999999955e+02,5.025749999999999886e+02
6.072599999999999909e+02,3.990149999999999864e+02,3.946999999999999886e+02,3.985550000000000068e+02,3.997300000000000182e+02,4.029100000000000250e+02,3.981399999999999864e+02,4.001200000000000045e+02,3.998999999999999773e+02
6.066599999999999682e+02,3.997900000000000205e+02,2.987599999999999909e+02,2.982450000000000045e+02,2.964250000000000114e+02,2.999250000000000114e+02,3.008899999999999864e+02,2.995500000000000114e+02,3.028249999999999886e+02
6.128750000000000000e+02,4.023750000000000000e+02,2.022450000000000045e+02,2.022350000000000136e+02,2.081999999999999886e+02,2.065300000000000011e+02,2.008650000000000091e+02,2.026999999999999886e+02,2.034950000000000045e+02
6.085249999999999773e+02,4.001650000000000205e+02,2.076599999999999966e+02,1.306999999999999886e+02,1.305699999999999932e+02,1.291750000000000114e+02,1.308799999999999955e+02,1.301649999999999920e+02,1.310749999999999886e+02
6.100349999999999682e+02,4.018799999999999955e+02,2.090600000000000023e+02,7.406499999999999773e+01,7.670000000000000284e+01,7.751999999999999602e+01,7.560500000000000398e+01,7.735500000000000398e+01,7.445999999999999375e+01
6.107450000000000045e+02,4.013000000000000114e+02,2.047949999999999875e+02,7.451000000000000512e+01,4.293500000000000227e+01,4.159499999999999886e+01,4.228000000000000114e+01,4.189000000000000057e+01,4.203999999999999915e+01
6.132549999999999955e+02,3.985400000000000205e+02,2.041250000000000000e+02,7.768000000000000682e+01,2.207499999999999929e+01,2.171999999999999886e+01,2.126000000000000156e+01,2.244999999999999929e+01,2.166499999999999915e+01
6.098700000000000045e+02,4.001899999999999977e+02,2.083400000000000034e+02,7.695999999999999375e+01,2.175000000000000000e+01,1.091499999999999915e+01,1.008000000000000007e+01,9.644999999999999574e+00,1.140499999999999936e+01
6.112000000000000455e+02,3.987500000000000000e+02,2.053300000000000125e+02,7.567000000000000171e+01,2.160500000000000043e+01,4.865000000000000213e+00,5.129999999999999893e+00,5.330000000000000071e+00,5.259999999999999787e+00
6.097000000000000455e+02,3.998249999999999886e+02,2.074799999999999898e+02,7.729500000000000171e+01,2.114000000000000057e+01,4.820000000000000284e+00,2.354999999999999982e+00,2.225000000000000089e+00,2.205000000000000071e+00
6.126399999999999864e+02,4.006000000000000227e+02,2.068650000000000091e+02,7.790000000000000568e+01,2.233999999999999986e+01,4.759999999999999787e+00,9.050000000000000266e-01,1.024999999999999911e+00,1.020000000000000018e+00
6.110149999999999864e+02,4.028750000000000000e+02,2.049900000000000091e+02,7.619499999999999318e+01,2.121499999999999986e+01,4.855000000000000426e+00,9.300000000000000488e-01,2.849999999999999756e-01,4.050000000000000266e-01
6.092500000000000000e+02,4.012250000000000227e+02,2.070749999999999886e+02,7.758499999999999375e+01,2.126999999999999957e+01,5.139999999999999680e+00,9.799999999999999822e-01,1.650000000000000078e-01,1.499999999999999944e-01
6.096000000000000227e+02,4.007599999999999909e+02,2.056450000000000102e+02,7.621999999999999886e+01,2.201500000000000057e+01,4.945000000000000284e+00,1.125000000000000000e+00,1.100000000000000006e-01,7.499999999999999722e-02
6.083999999999999773e+02,4.020149999999999864e+02,2.065649999999999977e+02,7.444499999999999318e+01,2.094500000000000028e+01,5.379999999999999893e+00,1.020000000000000018e+00,1.499999999999999944e-01,4.000000000000000083e-02
6.106399999999999864e+02,3.982950000000000159e+02,2.085600000000000023e+02,7.709999999999999432e+01,2.103999999999999915e+01,4.320000000000000284e+00,9.699999999999999734e-01,1.300000000000000044e-01,2.000000000000000042e-02
6.115299999999999727e+02,4.035799999999999841e+02,2.080099999999999909e+02,7.498499999999999943e+01,2.106500000000000128e+01,4.754999999999999893e+00,9.499999999999999556e-01,1.150000000000000050e-01,2.000000000000000042e-02
