2.962559999999999945e+03,2.964059999999999945e+03,2.962815000000000055e+03,2.964784999999999854e+03,2.963099999999999909e+03,2.959230000000000018e+03,2.967965000000000146e+03,2.963239999999999782e+03,2.964130000000000109e+03,2.967434999999999945e+03,2.958605000000000018e+03,2.962105000000000018e+03,2.956945000000000164e+03,2.969429999999999836e+03,2.965780000000000200e+03,2.959925000000000182e+03,2.960644999999999982e+03,2.962405000000000200e+03,2.965164999999999964e+03,2.958369999999999891e+03,2.962585000000000036e+03,2.964460000000000036e+03,2.961909999999999854e+03,2.960235000000000127e+03,2.966094999999999800e+03
2.968635000000000218e+03,2.856340000000000146e+03,2.862905000000000200e+03,2.858340000000000146e+03,2.865679999999999836e+03,2.865760000000000218e+03,2.863114999999999782e+03,2.872114999999999782e+03,2.865190000000000055e+03,2.868364999999999782e+03,2.864155000000000200e+03,2.861050000000000182e+03,2.858695000000000164e+03,2.868389999999999873e+03,2.863684999999999945e+03,2.866635000000000218e+03,2.865764999999999873e+03,2.864690000000000055e+03,2.855715000000000146e+03,2.869164999999999964e+03,2.861425000000000182e+03,2.859420000000000073e+03,2.868460000000000036e+03,2.860454999999999927e+03,2.866264999999999873e+03
2.964300000000000182e+03,2.764599999999999909e+03,2.774750000000000000e+03,2.764800000000000182e+03,2.777815000000000055e+03,2.762989999999999782e+03,2.765610000000000127e+03,2.770079999999999927e+03,2.769889999999999873e+03,2.760849999999999909e+03,2.759719999999999800e+03,2.764244999999999891e+03,2.769559999999999945e+03,2.768034999999999854e+03,2.763610000000000127e+03,2.774929999999999836e+03,2.774594999999999800e+03,2.768710000000000036e+03,2.768090000000000146e+03,2.767085000000000036e+03,2.766954999999999927e+03,2.759349999999999909e+03,2.769614999999999782e+03,2.771199999999999818e+03,2.765940000000000055e+03
2.966639999999999873e+03,2.763269999999999982e+03,2.665300000000000182e+03,2.663795000000000073e+03,2.670190000000000055e+03,2.670340000000000146e+03,2.663784999999999854e+03,2.670784999999999854e+03,2.668375000000000000e+03,2.670469999999999800e+03,2.666920000000000073e+03,2.670625000000000000e+03,2.667940000000000055e+03,2.667300000000000182e+03,2.663630000000000109e+03,2.665085000000000036e+03,2.666369999999999891e+03,2.670679999999999836e+03,2.669519999999999982e+03,2.663264999999999873e+03,2.667289999999999964e+03,2.664315000000000055e+03,2.665025000000000091e+03,2.673655000000000200e+03,2.665284999999999854e+03
2.974005000000000109e+03,2.769829999999999927e+03,2.572994999999999891e+03,2.574570000000000164e+03,2.578539999999999964e+03,2.574414999999999964e+03,2.578255000000000109e+03,2.569175000000000182e+03,2.573889999999999873e+03,2.570539999999999964e+03,2.571815000000000055e+03,2.567869999999999891e+03,2.564255000000000109e+03,2.565309999999999945e+03,2.569784999999999854e+03,2.564485000000000127e+03,2.577954999999999927e+03,2.569380000000000109e+03,2.570210000000000036e+03,2.567735000000000127e+03,2.570559999999999945e+03,2.568474999999999909e+03,2.573534999999999854e+03,2.577340000000000146e+03,2.572605000000000018e+03
2.961065000000000055e+03,2.766985000000000127e+03,2.568920000000000073e+03,2.467659999999999854e+03,2.467699999999999818e+03,2.464050000000000182e+03,2.468195000000000164e+03,2.471369999999999891e+03,2.473764999999999873e+03,2.482389999999999873e+03,2.473045000000000073e+03,2.464250000000000000e+03,2.475059999999999945e+03,2.470824999999999818e+03,2.480150000000000091e+03,2.471364999999999782e+03,2.461454999999999927e+03,2.472724999999999909e+03,2.474855000000000018e+03,2.470445000000000164e+03,2.474320000000000164e+03,2.469005000000000109e+03,2.465684999999999945e+03,2.468125000000000000e+03,2.469224999999999909e+03
2.966760000000000218e+03,2.762079999999999927e+03,2.576000000000000000e+03,2.372329999999999927e+03,2.371465000000000146e+03,2.366445000000000164e+03,2.371934999999999945e+03,2.370255000000000109e+03,2.370855000000000018e+03,2.369239999999999782e+03,2.363949999999999818e+03,2.373304999999999836e+03,2.367369999999999891e+03,2.370519999999999982e+03,2.374190000000000055e+03,2.373400000000000091e+03,2.369065000000000055e+03,2.365489999999999782e+03,2.374730000000000018e+03,2.368445000000000164e+03,2.367135000000000218e+03,2.373824999999999818e+03,2.373579999999999927e+03,2.368074999999999818e+03,2.367764999999999873e+03
2.962480000000000018e+03,2.761150000000000091e+03,2.565719999999999800e+03,2.375195000000000164e+03,2.268965000000000146e+03,2.274110000000000127e+03,2.271344999999999800e+03,2.271235000000000127e+03,2.274554999999999836e+03,2.268440000000000055e+03,2.276375000000000000e+03,2.278760000000000218e+03,2.270519999999999982e+03,2.280235000000000127e+03,2.268500000000000000e+03,2.271255000000000109e+03,2.281280000000000200e+03,2.279625000000000000e+03,2.272594999999999800e+03,2.277635000000000218e+03,2.279534999999999854e+03,2.270360000000000127e+03,2.274324999999999818e+03,2.279054999999999836e+03,2.276175000000000182e+03
2.974045000000000073e+03,2.759940000000000055e+03,2.575630000000000109e+03,2.374034999999999854e+03,2.166204999999999927e+03,2.173704999999999927e+03,2.176110000000000127e+03,2.161514999999999873e+03,2.176710000000000036e+03,2.178724999999999909e+03,2.172724999999999909e+03,2.174074999999999818e+03,2.170135000000000218e+03,2.173079999999999927e+03,2.171190000000000055e+03,2.172755000000000109e+03,2.180280000000000200e+03,2.179469999999999800e+03,2.179034999999999854e+03,2.169105000000000018e+03,2.174659999999999854e+03,2.171880000000000109e+03,2.170105000000000018e+03,2.173775000000000091e+03,2.172929999999999836e+03
2.969034999999999854e+03,2.766840000000000146e+03,2.568480000000000018e+03,2.385315000000000055e+03,2.182644999999999982e+03,2.077934999999999945e+03,2.082755000000000109e+03,2.078719999999999800e+03,2.071150000000000091e+03,2.074605000000000018e+03,2.075675000000000182e+03,2.074085000000000036e+03,2.077070000000000164e+03,2.076244999999999891e+03,2.072829999999999927e+03,2.073000000000000000e+03,2.075005000000000109e+03,2.067304999999999836e+03,2.072224999999999909e+03,2.073550000000000182e+03,2.078125000000000000e+03,2.074860000000000127e+03,2.071925000000000182e+03,2.075269999999999982e+03,2.077784999999999854e+03
2.961269999999999982e+03,2.766530000000000200e+03,2.575804999999999836e+03,2.379335000000000036e+03,2.179295000000000073e+03,1.974420000000000073e+03,1.970099999999999909e+03,1.975875000000000000e+03,1.972200000000000045e+03,1.976299999999999955e+03,1.976394999999999982e+03,1.970674999999999955e+03,1.970855000000000018e+03,1.978325000000000045e+03,1.974829999999999927e+03,1.969055000000000064e+03,1.985589999999999918e+03,1.976220000000000027e+03,1.978680000000000064e+03,1.970720000000000027e+03,1.978444999999999936e+03,1.973244999999999891e+03,1.981575000000000045e+03,1.971059999999999945e+03,1.980930000000000064e+03
2.966385000000000218e+03,2.772224999999999909e+03,2.581824999999999818e+03,2.367440000000000055e+03,2.179375000000000000e+03,1.979299999999999955e+03,1.878224999999999909e+03,1.882444999999999936e+03,1.883240000000000009e+03,1.880795000000000073e+03,1.872494999999999891e+03,1.875049999999999955e+03,1.873075000000000045e+03,1.873474999999999909e+03,1.879650000000000091e+03,1.879464999999999918e+03,1.884875000000000000e+03,1.871609999999999900e+03,1.881170000000000073e+03,1.879914999999999964e+03,1.872025000000000091e+03,1.883234999999999900e+03,1.869025000000000091e+03,1.880750000000000000e+03,1.872934999999999945e+03
2.959300000000000182e+03,2.770715000000000146e+03,2.574335000000000036e+03,2.377804999999999836e+03,2.181655000000000200e+03,1.977390000000000100e+03,1.784380000000000109e+03,1.787244999999999891e+03,1.778325000000000045e+03,1.784805000000000064e+03,1.786545000000000073e+03,1.770335000000000036e+03,1.777605000000000018e+03,1.780670000000000073e+03,1.775734999999999900e+03,1.778670000000000073e+03,1.773765000000000100e+03,1.776085000000000036e+03,1.778414999999999964e+03,1.777775000000000091e+03,1.781049999999999955e+03,1.775130000000000109e+03,1.782684999999999945e+03,1.775964999999999918e+03,1.781549999999999955e+03
